release1,release2,value
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:9.0.70,97.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.0.9,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:9.0.71,97.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.2.8,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:10.1.26,6.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.18,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.0.3,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.2.1,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.0.4,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:10.1.10,4.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:9.0.69,97.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:10.1.7,3.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.0.6,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:10.1.8,4.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.2.4,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.0.0,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:10.1.5,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.6.14,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:9.0.83,97.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.6.15,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:10.1.19,5.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.0.7,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:9.0.68,98.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.2.5,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:10.1.13,4.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.0.8,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.2.6,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.0.5,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.2.3,0.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.0.2,101.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.16,206.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.0,14.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.11,211.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.10,213.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.13,209.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.12,209.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.5,214.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.6,213.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.7,213.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.17,205.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.8,213.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.6.14,220.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.9,213.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.6.15,216.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.1.6,64.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.1.7,63.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.3.2,30.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.1.4,66.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.3.3,30.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.1.5,65.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.1.12,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.1.10,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.10,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.11,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.12,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.13,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.14,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.15,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.5,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.6,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:3.1.11,0.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.0.0,104.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.18,205.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.0.3,99.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.15,206.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.1,2.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.0.4,99.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.14,209.0
org.springframework.boot:spring-boot-actuator-autoconfigure:3.2.2,org.springframework.boot:spring-boot-actuator-autoconfigure:3.0.1,103.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.16,0.0
org.springframework.boot:spring-boot-starter:3.2.2,org.springframework.boot:spring-boot-starter:2.7.17,0.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.13.3,0.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.10.6,14.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.11.8,3.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.12.7,0.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.11.7,3.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.12.6,0.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.10.8,12.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:1.7.29,30.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:1.7.22,30.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:2.0.15,2.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:2.0.16,2.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:1.7.21,30.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:2.0.11,3.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:2.0.12,2.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:2.0.13,2.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:1.7.35,30.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:1.7.13,34.0
org.slf4j:slf4j-api:2.0.6,org.slf4j:slf4j-api:1.7.36,30.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.69,583.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.10,99.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.65,591.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.87,576.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.46,682.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.82,456.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.10.3,18.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.12.1,0.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.11.1,9.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.10.2,18.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.12.3,0.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.11.4,4.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.13.2,0.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.10.5,15.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.11.3,4.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.13.1,0.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.10.4,15.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.11.10,3.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.11.6,3.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.12.5,0.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.10.7,14.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.11.11,3.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.11.5,3.0
io.micrometer:micrometer-observation:1.12.2,io.micrometer:micrometer-observation:1.12.4,0.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:2.7.16,0.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:2.7.17,0.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.71,396.0
org.hibernate.validator:hibernate-validator:6.2.5.Final,org.hibernate.validator:hibernate-validator:8.0.0.Final,258.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.28,163.0
org.hibernate.validator:hibernate-validator:6.2.5.Final,org.hibernate.validator:hibernate-validator:8.0.1.Final,261.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.70,395.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.26,154.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:9.0.73,4.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.25,152.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:9.0.74,4.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.24,146.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:9.0.75,4.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.68,409.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.7,71.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:9.0.76,4.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.8,86.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.100,583.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:2.7.6,0.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.5,2.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:3.1.11,0.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.83,459.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:3.1.12,0.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.19,122.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:3.1.10,0.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:2.7.10,0.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.69,404.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:2.7.11,0.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.82,547.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:2.7.12,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:9.0.73,97.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:2.7.13,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:9.0.74,97.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:2.7.14,0.0
org.apache.tomcat.embed:tomcat-embed-el:10.1.4,org.apache.tomcat.embed:tomcat-embed-el:9.0.75,97.0
org.springframework.boot:spring-boot-starter:2.7.5,org.springframework.boot:spring-boot-starter:2.7.15,0.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:10.1.5,100.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:9.0.83,5.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:10.1.19,100.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.80,454.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:10.1.13,100.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:10.1.12,100.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:10.1.12,103.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:10.1.11,100.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.79,454.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.78,454.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.76,452.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.75,446.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.74,446.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:9.0.78,4.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:9.0.79,4.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:10.1.25,100.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:10.1.24,100.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:9.0.73,441.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:10.1.28,100.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.95,576.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:9.0.70,1.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.72,574.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:9.0.71,1.0
org.apache.tomcat.embed:tomcat-embed-core:10.1.4,org.apache.tomcat.embed:tomcat-embed-core:8.5.97,580.0
org.apache.tomcat.embed:tomcat-embed-el:9.0.68,org.apache.tomcat.embed:tomcat-embed-el:10.1.26,101.0
